title,,brand,price,categories
"Boraam Sonoma, Barnwood Wire-Brush, 24-Inch",,Boraam,45.29,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"Vital Planet - Vital Fiber Powder, Soluble and Insoluble Fiber Supplement with Flax, Pea and Hemp, Organic Daily Dietary Supplement Supports Gut Digestive Regularity 7.76 oz",,Vital Planet,24.99,"[""Health & Household"",""Vitamins, Minerals & Supplements"",""Digestive Supplements"",""Dietary Fibers""]"
"VASAGLE EKHO Collection - Bar Stools Set of 2, Bar Height Swivel Bar Stools with Back, Synthetic Leather with Stitching, Mid-Century Modern, 30-Inch Tall Barstools for Kitchen Home Bar, Forest Green",,VASAGLE,189.99,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"LEGO City Jungle Explorer ATV Red Panda Mission Car Toy, Fun Summer Toy for Kids Ages 6 and Up, Jungle Explorer Minifigure & Animal Figure Included, Outdoor Toy Gift Idea for Adventure Fans, 60424",,LEGO,10.99,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
"NORTHWEST Star Wars Micro Raschel Throw Blanket, 46"" x 60"", Darth Night",,STAR WARS,20.72,"[""Home & Kitchen"",""Bedding"",""Kids' Bedding"",""Blankets & Throws"",""Throws""]"
"Disney’S Frozen 2 Anna 7.5-inch Styling Head, 17-Pieces, Officially Licensed Kids Toys for Ages 3 Up by Just Play",,Just Play,16.99,"[""Toys & Games"",""Dress Up & Pretend Play"",""Dress-Up Accessories"",""Hair Decoration""]"
"LEGO City Interstellar Spaceship Toy for Kids, Creative Play Space Toy, Building Set with Spacecraft Model, Drone, and Astronaut Figure, Building Toy for Boys, Girls and Kids Ages 6 and Up, 60430",,LEGO,15.95,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
"Hillsdale Furniture Savana Wood Bar Height Stool, 30"" high, Blue Wire Brush",,Hillsdale,129.99,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"Zak Designs Disney Frozen 2 Nesting Tumbler Set Includes Durable Plastic Cups, Fun Drinkware is Perfect for Kids, 4pk (14.5oz, Anna & Elsa & Olaf)",,Zak Designs,16.99,"[""Home & Kitchen"",""Kitchen & Dining"",""Dining & Entertaining"",""Glassware & Drinkware"",""Tumblers & Water Glasses""]"
"Alpine Corporation 12"" Tall Outdoor Garden Gnome with Bird Yard Statue Decoration, Multicolor",,Alpine Corporation,14.65,"[""Patio, Lawn & Garden"",""Outdoor Décor"",""Garden Sculptures & Statues"",""Outdoor Statues""]"
"Bar Stools Set of 2, 24.6 Inch Counter Height Barstools, High Backrest Faux Leather Upholstered Counter Stools with Armless Footrest Modern Bar Chairs Tall Pub Stools for Kitchen Dining,Brown",,Raynesys,139.99,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
Disney Frozen 2 - Townley Girl Super Sparkly Cosmetic Makeup Set for Girls with Lip Gloss Nail Polish Nail Stickers - 11 Pcs|Perfect for Parties Sleepovers Makeovers| Birthday Gift for Girls 3 Yrs+,,Townley Girl,9.99,"[""Toys & Games"",""Dress Up & Pretend Play"",""Dress-Up Accessories"",""Makeup""]"
"Disney Frozen 7 Piece Plant Based Lip Gloss, Girls Party Favors, First Makeup Set for Girl, Perfect for Parties, Sleepovers, and Birthday Gifts, Ages 3+, by Townley Girl",,Townley Girl,7.99,"[""Toys & Games"",""Dress Up & Pretend Play"",""Dress-Up Accessories"",""Makeup""]"
"Renpho Masseur De Pieds électrique Masseur De Pieds Shiatsu Masseur De Pieds Avec Télécommande, Chauffage Infrarouge, Compression D'air, Type De Massage Multiple Pour La Relaxation Des Pieds",,RENPHO,119.99,"[""Hygiène et Santé"",""Bien-être et massage"",""Massage et relaxation"",""Masseurs électriques"",""Masseurs électriques pour les pieds""]"
"Yaheetech Barrel Chairs, Furry Accent Chairs, Sherpa Chairs with Soft Padded Armrest, Fuzzy Club Chairs for Living Room Bedroom Waiting Room Office, Accent Chairs Set of 2, Ivory",,Yaheetech,149.99,"[""Home & Kitchen"",""Furniture"",""Living Room Furniture"",""Chairs""]"
"Swivel Counter Height Bar Stools Set of 4, 26"" Upholstered Faux Leather Barstools with Back and Bent Wood Legs, Mid Century Modern Bar Chair Island Stool for Kitchen Counter, Cream White",,Bekrvio,382.49,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"LEGO City Space Explorer Rover and Alien Life Toy, Space Gift for Boys and Girls Ages 6 and Up with 2 Minifigures, Robot and Extraterrestrial Figures, Pretend Play STEM Toy, 60431",,LEGO,27.99,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
Tonies Elsa Audio Play Character from Disney's Frozen,,Tonies,17.88,"[""Toys & Games"",""Kids' Electronics"",""Storytelling Toys""]"
"Hillsdale Montello Backless Swivel Counter Stool, Old Steel Finish with Brown Faux-Leather",,Hillsdale,83.13,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"Flash Furniture Madrid Series Adjustable Height Retro Metal Barstool with Footrest, Backless Adjustable Bar or Counter Height Swivel Stool, Gold",,Flash Furniture,107.86,"[""Home & Kitchen"",""Furniture"",""Game & Recreation Room Furniture"",""Home Bar Furniture"",""Barstools""]"
"LEGO Minecraft The Nether Portal Ambush Adventure Set, Building Toy for Kids with Minecraft Action Figures and Battle Scenes, Minecraft Toy for Boys, Girls and Gamers Ages 8 and Up, 21255",,LEGO,30.35,"[""Toys & Games"",""Building Toys"",""Building Sets""]"
"Logitech G502 X Plus Lightspeed Wireless Optical Mouse - LIGHTFORCE hybrid switches, LIGHTSYNC RGB, HERO 25K gaming sensor, compatible with PC - macOS/Windows - Black",,Logitech G,138.63,"[""Video Games"",""PC"",""Accessories"",""Gaming Mice""]"
"Lane Line 100% Egyptian Cotton Queen Sheet Set - 1500 TC, 4 PCs - Luxury Sateen Cotton White Bed Sheets Set - Hotel White Sheets Queen Set - 15"" Deep Pocket Queen Sheets Set - White Queen Sheets",,LANE LINEN,103.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"California Design Den Floral Sheets Pattern Queen Sheet Set - Luxury 400 Thread Count 100% Cotton Sheets, Deep Pocket Queen Sheets & Pillowcase Set (Blooming Meadows)",,California Design Den,52.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"CORSAIR HS65 SURROUND Multiplatform Wired Gaming Headset – Dolby Atmos – SonarWorks SoundID – iCUE Compatible – PC, Mac, PS5, PS4, Xbox, Nintendo Switch, Mobile – Carbon",,Corsair,69.99,"[""Video Games"",""PC"",""Accessories"",""Headsets""]"
"AULA F99 Wireless Mechanical Keyboard,Tri-Mode BT5.0/2.4GHz/USB-C Hot Swappable Custom Keyboard,Pre-lubed Linear Switches,Gasket Structure,RGB Backlit Gaming Keyboard for PC/Tablet/PS/Xbox",,AULA,82.89,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"California Design Den Luxury California King Deep Pocket Sheets, 600 Thread Count 100% Cotton Sateen, California King Sheet Set, Hotel-Quality Bedding - Bright White",,California Design Den,79.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Kotton Culture 1000 Thread Count Sheet Set 4 Piece 100% Egyptian Cotton Luxurious Breathable Soft Cooling Cotton Sheets with 15"" Deep Pocket Snug Fit Smooth Sateen Weave (White, Full)",,Kotton Culture,71.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"California Design Den Softest 100% Cotton Twin Sheets Set, 400 Thread Count Sateen Bedding for Dorm Rooms & Adults, Deep Pocket Cooling Sheets (Light Grey)",,California Design Den,42.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Logitech G PRO X 2 Lightspeed Wireless Gaming Headset: Detachable Boom Mic, 50mm Graphene Drivers, DTS:X Headphone 2.0—7.1 Surround, Bluetooth/USB/3.5mm Aux, for PC, PS5, PS4, Nintendo Switch - Black",,Logitech G,216.73,"[""Video Games"",""PC"",""Accessories"",""Headsets""]"
"HyperX CloudX, Official Xbox Licensed Gaming Headset, Compatible with Xbox One and Series X|S, Memory Foam Ear Cushions, Detachable Noise-Cancelling Mic, in-line Audio Controls,Black/ Silver",,HyperX,49.99,"[""Video Games"",""Xbox One"",""Accessories"",""Headsets""]"
"California Design Den Softest 100% Cotton Sheets, Full Size Sheet Sets, 400 Thread Count Sateen Bedding, Deep Pocket Sheets, Cooling Sheets, Full Size Sheets, Breathable Bed Set (Light Grey)",,California Design Den,47.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Fabdreams 100% Organic Cotton King Size Sheet Set | 400 Thread Count Sheet Set | GOTS Certified | Long Staple Cotton | Upto 17"" Elasticised Deep Pockets | Soft Silky Shiny | White",,Fabdreams,115.49,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"SteelSeries Arctis Nova 7 Wireless Multi-Platform Gaming Headset – Dragon Edition – Two Speaker Plate Sets — Dual Wireless 2.4GHz & Bluetooth – 38 HR Fast Charge Battery – PC, PS, Mac, Mobile, Switch",,SteelSeries,139.99,"[""Video Games"",""PC""]"
Linenwalas Eucalyptus Twin Size Sheet Set - Breathable & Cooling Sheets - Luxury Premium Lyocell College Dorm Room Bed Sheets - Deep Pockets Tencel Sheets 3 Piece Set (Aqua/Twin),,Linenwalas,49.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Feather & Stitch 500 TC King Size Damask Bed Sheet Set, 100% Soft Cotton Breathable Bedsheets, 18"" Deep Pockets Sateen Weave Striped Bedding Mattress Resort Hotel Luxury Décor - (Beige, King)",,FEATHER & STITCH NEW YORK,73.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
SteelSeries Arctis GameBuds for PlayStation/PC/Switch/Mobile — Quick-Switch 2.4GHz + Bluetooth 5.3 — Active Noise Cancelling — 100+ Game Audio Presets — 40H Battery with Qi Charging Case - White,,SteelSeries,159.99,"[""Video Games"",""PlayStation 5"",""Accessories"",""Gaming Headsets""]"
"NYX PROFESSIONAL MAKEUP Lip IV Hydrating Gloss Serum, Lip Stain with 12HR Hydration - Hydra Honey (Brown Lip Gloss)",,NYX PROFESSIONAL MAKEUP,11.97,"[""Beauty & Personal Care"",""Makeup"",""Lips"",""Lip Glosses""]"
Razer BlackWidow V3 Mini HyperSpeed 65% Wireless Mechanical Gaming Keyboard: Green Mechanical Switches Tactile & Clicky - Doubleshot ABS Keycaps - Chroma RGB - Up to 200 Hr Battery - Snap Tap,,Razer,147.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"THREAD SPREAD 100% Egyptian Cotton Sheets - Queen Size, 800 High Thread Count, 4 PC Luxury Hotel Sheets, 16"" Deep Pocket Sateen Weave Soft Cooling Bedding Sets - Silver",,THREAD SPREAD,37.5,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Mayfair Linen 100% Egyptian Cotton Sheets Full Size - 800 Thread Count 4 PC Deep Pocket Full Size Sheets Set, Silky Soft Cooling Sateen Weave Luxury Hotel Sheets, Fits Mattress Upto 18"" - White",,Mayfair Linen,69.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Glorious Gaming Mouse - Model O Minus 58 g Superlight Honeycomb Mouse, Mouse with Lights -Matte Black Mouse, USB Gaming Mouse",,Glorious,29.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Mice""]"
"GEEKRIA 75% Keyboard Case, Hard Shell Travel Carrying Bag for 84 Key Mechanical Gaming Keyboard, Compatible with Razer BlackWidow V4 75%/ BlackWidow V4 Pro 75%, GMMK PRO 75%, Keychron Q1 HE (Slim)",,GEEKRIA,25.9,"[""Electronics"",""Computers & Accessories"",""Tablet Accessories"",""Bags, Cases & Sleeves"",""Keyboard Cases""]"
"SteelSeries Alias Pro Kit — XLR Mic + Stream Mixer — 3x Bigger Capsule for Gaming, Streaming and Podcasting — USB/XLR Interface — Free Sonar Audio Software — Custom Controls — RGB — Single or Dual PC",,SteelSeries,299.99,"[""Electronics"",""Computers & Accessories"",""Computer Accessories & Peripherals"",""Audio & Video Accessories"",""Computer Microphones""]"
"Cuisinart Fondue Pot, 3 Quart, For Chocolate, Cheese, Broth, Oil, Stainless Steel, CFO-3SSP1",,Cuisinart,79.95,"[""Home & Kitchen"",""Kitchen & Dining"",""Small Appliances"",""Specialty Appliances"",""Electric Fondue Pots""]"
LG ‎27GS95QE 27-inch Ultragear OLED Gaming Monitor QHD 240Hz 0.03ms DisplayHDR True Black 400 AMD FreeSync Premium Pro NVIDIA G-Sync HDMI 2.1 DisplayPort Tilt/Height/Swivel Stand Black,,LG,596.99,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
"LG 24MP60G-B 24"" Full HD (1920 x 1080) IPS Monitor with AMD FreeSync and 1ms MBR Response Time, and 3-Side Virtually Borderless Design - Black",,LG,99.99,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
InstallGear 14 Gauge Speaker Wire - 30 Ft Copper Clad Aluminum Speaker Cable with Durable PVC Jacket - Red and Black Wire For Home Theater and Car Audio - Flexible Audio Cables,,InstallGear,12.99,"[""Electronics"",""Television & Video"",""Accessories"",""Cables"",""Speaker""]"
"LG 28MQ780-B 28 Inch SDQHD (2560 x 2880) Nano IPS DualUp Monitor with Ergo Stand, DCI-P3 98% (Typ.) with HDR10, USB Type-C (90W PD) - Black",,LG,696.99,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
LG 34WN650-W UltraWide Monitor 34-Inch 21:9 FHD (2560 x 1080) IPS Display VESA DisplayHDR 400 AMD FreeSync 3-Side Virtually Borderless Design - Silver,,LG,299.99,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
"LG 24GN650-B Ultragear Gaming Monitor 24” FHD (1920 x 1080) IPS Display, 144Hz Refresh Rate, 1ms (GtG), AMD FreeSync Premium, Tilt/Height/Pivot Adjustable Stand - Black",,LG,129.99,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
"Elgato HD60 X - Stream and Record in 1080p60 HDR10 or 4K30 with Ultra-low Latency on PS5/Pro, PS4/Pro, Xbox Series X/S, Xbox One X/S, in OBS and More, Works with PC and Mac",,Elgato,139.02,"[""Electronics"",""Computers & Accessories"",""Computer Components"",""External Components"",""External TV Tuners""]"
"Elgato Prompter – Teleprompter with Built-in Screen for YouTube, Twitch, Zoom, MS Teams and More, Supports DSLR/Webcam/Smartphone, Drag & Drop Monitor Display, Works with Mac/PC & Stream Deck",,Elgato,279.99,"[""Electronics"",""Camera & Photo"",""Lighting & Studio"",""Video Studio"",""Teleprompters""]"
"InstallGear 14 Gauge Speaker Wire - Red/Black 100ft Speaker Wire for Car, Home Theater, Stereo, Radio, Surround Sound Systems - Speaker Wire 14 Gauge 100 ft - Durable",,InstallGear,23.99,"[""Electronics"",""Television & Video"",""Accessories"",""Cables"",""Speaker""]"
"14 Pack Color Correction Light Gel Filter Sheet Colored Overlays Transparency Film Plastic Sheets, 11.7 by 8.3 Inches, 7 Colors",,SouilGoal,8.96,"[""Electronics"",""Camera & Photo"",""Lighting & Studio"",""Lighting"",""Lighting Controls & Modifiers"",""Filters""]"
LG 27GN800-B UltraGear 27 inch QHD (2560x1440) IPS 144Hz 1ms Gaming Monitor AMD FreeSync Premium G-Sync Compatible HDR10 HDMI DisplayPort Black,,LG,223.47,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
"LG S40T 2.1 ch.Soundbar with Wireless Subwoofer, TV Synergy, Wow Interface, AI Sound Pro (2024 New Model)",,LG,146.99,"[""Electronics"",""Home Audio"",""Speakers"",""Sound Bars""]"
"LG 50-Inch Class QNED80T Series LED Smart TV 4K Processor Flat Screen with Magic Remote AI-Powered with Alexa Built-in (50QNED80TUC, 2024)",,LG,528.88,"[""Electronics"",""Television & Video"",""Televisions"",""LED & LCD TVs""]"
LG 39GS95QE Ultragear OLED Curved Gaming Monitor 39-Inch WQHD 800R 240Hz 0.03ms DisplayHDR True Black 400 AMD FreeSync Premium Pro NVIDIA G-Sync HDMI 2.1 DisplayPort Tilt/Height/Swivel Stand - Black,,LG,996.99,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
"LG S95TR 9.1.5-Channel OLED evo TV Matching Soundbar with Rear Surround Speakers, Dolby Atmos, Wow Orchestra, WOWCAST Built-in with Wireless Dolby Atmos, Wireless Subwoofer (2024 New Model)",,LG,1096.99,"[""Electronics"",""Home Audio"",""Speakers"",""Sound Bars""]"
"Smart Watch for Men Women(Answer/Make Call), Smartwatches with Heart Rate/SpO2/Sleep/Stress Monitor, IP68 Waterproof, 100+ Sports Mode Fitness Tracker, Compatible with Android and iPhone(Black, 2.01"")",,Odsslgw,49.99,"[""Electronics"",""Wearable Technology"",""Smartwatches""]"
"LG CineBeam Q HU710PB 4K Smart Portable Projector with Auto Screen Adjustment, Auto Focus, RGB Laser, Up to 154% DCI-P3",,LG,799.99,"[""Electronics"",""Video Projectors""]"
"LG UltraFine 31.5-Inch Computer Monitor 32UP83A-W, IPS with HDR 10 Compatibility and AMD FreeSync, White",,LG,399.99,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
"LilGadgets Connect+ Wired Kids Headphones for School with Microphone, Volume Limiting & Noise Reduction On-Ear Headset with Cord, SharePort Technology & SoftTouch Padding, Green",,LilGadgets,19.95,"[""Electronics"",""Headphones, Earbuds & Accessories"",""Headphones & Earbuds"",""On-Ear Headphones""]"
"LG 49"" UltraGear DQHD (5120x1440) Curved Gaming Monitor, 240Hz, 1ms, VESA DisplayHDR 1000, HDMI 2.1, DisplayPort, 4-Pole HP Out DTS HP:X, AMD FreeSync Premium Pro, Tilt/Swivel/Height Stand, Black",,LG,896.99,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
"LG S60T 3.1 ch. Soundbar with Wireless Subwoofer, Dolby Audio, TV Synergy, Wow Interface, AI Sound Pro (2024 New Model)",,LG,246.99,"[""Electronics"",""Home Audio"",""Speakers"",""Sound Bars""]"
"LilGadgets Connect+ Pro Wired Kids Headphones for School with Microphone, Volume Limiting & Noise Reduction Over-Ear Headset with Cord, SharePort Technology & SoftTouch Padding, Blue",,LilGadgets,29.95,"[""Electronics"",""Headphones, Earbuds & Accessories"",""Headphones & Earbuds"",""On-Ear Headphones""]"
"LG 55-Inch Class OLED B4 Series Smart TV 4K Processor Flat Screen with Magic Remote AI-Powered with Alexa Built-in (OLED55B4PUA, 2024)",,LG,1196.99,"[""Electronics"",""Television & Video"",""Televisions"",""OLED TVs""]"
"InstallGear 16 Gauge Wire AWG Speaker Wires - True Spec and Soft Touch Cable - 100 ft Red/Black - Car Stereos, Home Theater, Radio, Surround Sound - 16 Gauge Speaker Wire - Easy Installation",,InstallGear,15.99,"[""Electronics"",""Television & Video"",""Accessories"",""Cables"",""Speaker""]"
"LG UltraFine UHD 27-Inch 4K UHD 2160p Computer Monitor 27UN850-W, IPS with VESA DisplayHDR 400, AMD FreeSync, and USB-C, White,Silver",,LG,361.09,"[""Electronics"",""Computers & Accessories"",""Monitors""]"
"LG C3 Series 55-Inch Class OLED evo 4K Processor Smart Flat Screen TV for Gaming with Magic Remote AI-Powered OLED55C3PUA, 120Hz Refresh rate, 2023 with Alexa Built-in",,LG,1099,"[""Electronics"",""Television & Video"",""Televisions"",""OLED TVs""]"
